"","Id","10th","25th","75th","90th","Mean","Prob_Smooth"
"19830",390996,0.00392156862745098,0.0117647058823529,0.0549019607843137,0.165098039215686,0.0650713725490196,0.239641
"19832",391006,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0549019607843137,0.0351466666666667,0.419852
"19833",391019,0.00392156862745098,0.00392156862745098,0.0274509803921569,0.0470588235294118,0.0233145098039216,0.947053
"19836",391069,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0666666666666667,0.0340501960784314,0.020839
"19841",391138,0,0.00392156862745098,0.0235294117647059,0.0509803921568627,0.0273913725490196,0.847593
"19845",391193,0,0.00392156862745098,0.0235294117647059,0.0549019607843137,0.0317333333333333,0.160419
"19846",391212,0.00392156862745098,0.00784313725490196,0.0392156862745098,0.133333333333333,0.0523921568627451,0.659407
"19847",391217,0.00392156862745098,0.00784313725490196,0.0235294117647059,0.0392156862745098,0.020878431372549,0.28412
"19848",391222,0.00784313725490196,0.0117647058823529,0.0470588235294118,0.0862745098039216,0.0442086274509804,0.65974
"19850",391261,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0862745098039216,0.0389239215686275,0.726519
"19853",391343,0,0.00392156862745098,0.0235294117647059,0.0470588235294118,0.0327780392156863,0.507624
"19854",391351,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0823529411764706,0.0405113725490196,0.721076
"19857",391362,0.00784313725490196,0.0117647058823529,0.0352941176470588,0.0666666666666667,0.0373819607843137,0.198617
"19858",391375,0.00392156862745098,0.0117647058823529,0.0431372549019608,0.117647058823529,0.0541301960784314,0.520099
"19859",391379,0,0.00392156862745098,0.0274509803921569,0.0627450980392157,0.0319545098039216,0.682141
"19860",391392,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0431372549019608,0.0296172549019608,0.17443
"19861",391398,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0705882352941176,0.0350196078431373,0.894361
"19863",391427,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0627450980392157,0.0386352941176471,0.765032
"19864",391454,0.00392156862745098,0.0117647058823529,0.0392156862745098,0.0666666666666667,0.0388596078431373,0.578814
"19868",391520,0.00392156862745098,0.00784313725490196,0.0235294117647059,0.0352941176470588,0.0208658823529412,0.133591
"19872",391564,0.0156862745098039,0.0313725490196078,0.152941176470588,0.274901960784313,0.115841568627451,0.352076
"19873",391570,0,0.00392156862745098,0.0245098039215686,0.0823529411764706,0.0386980392156863,0.376357
"19874",391583,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0470588235294118,0.0310619607843137,0.347979
"19875",391604,0,0.00392156862745098,0.0196078431372549,0.0470588235294118,0.03096,0.093732
"19879",391658,0.00784313725490196,0.0156862745098039,0.0392156862745098,0.0666666666666667,0.0427545098039216,0.303184
"19880",391659,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0549019607843137,0.0339325490196078,0.392642
"19882",391692,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0470588235294118,0.0292862745098039,0.761
"19883",391697,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0588235294117647,0.0346101960784314,0
"19884",391706,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0509803921568627,0.0259592156862745,0.855
"19889",391756,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0627450980392157,0.0392094117647059,0.110443
"19892",391843,0.00784313725490196,0.0156862745098039,0.0588235294117647,0.129411764705882,0.0598886274509804,0.130627
"19893",391848,0.0117647058823529,0.0274509803921569,0.129411764705882,0.262745098039216,0.104367058823529,0.854
"19895",391857,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0431372549019608,0.0264721568627451,0.243264
"19896",391890,0.00392156862745098,0.0117647058823529,0.0392156862745098,0.0784313725490196,0.0388078431372549,0.74953
"19897",391894,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0392156862745098,0.0222352941176471,0.793207
"19901",391940,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0592156862745094,0.0347450980392157,0.837
"19902",391974,0.00784313725490196,0.0156862745098039,0.0431372549019608,0.0784313725490196,0.0434541176470588,0.878722
"19905",392007,0.00392156862745098,0.0117647058823529,0.0392156862745098,0.101960784313725,0.0472627450980392,0.210773
"19906",392019,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0509803921568627,0.0316313725490196,0.314
"19908",392035,0,0.00392156862745098,0.0196078431372549,0.0313725490196078,0.0173019607843137,0.028535
"19910",392088,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0588235294117647,0.0342792156862745,0.916913
"19915",392123,0.00784313725490196,0.0117647058823529,0.0431372549019608,0.0705882352941176,0.0399011764705882,0.331217
"19916",392135,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0509803921568627,0.0304470588235294,0.205391
"19918",392153,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0745098039215686,0.0397254901960784,0.041156
"19919",392165,0.00392156862745098,0.0117647058823529,0.0392156862745098,0.0666666666666667,0.0359890196078431,0.828814
"19922",392216,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0666666666666667,0.0346996078431373,0.555773
"19924",392237,0.00392156862745098,0.00784313725490196,0.0196078431372549,0.0313725490196078,0.0215435294117647,0.235113
"19925",392241,0.00392156862745098,0.00392156862745098,0.0274509803921569,0.0588235294117647,0.031198431372549,0.563963
"19926",392248,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0588235294117647,0.0327356862745098,0.153277
"19927",392253,0.00784313725490196,0.0117647058823529,0.0352941176470588,0.0549019607843137,0.0357129411764706,0.189042
"19928",392265,0.00784313725490196,0.0156862745098039,0.0509803921568627,0.0862745098039216,0.0478039215686274,0.611637
"19929",392284,0.00392156862745098,0.00784313725490196,0.0235294117647059,0.0352941176470588,0.0244141176470588,0.051224
"19933",392477,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0666666666666667,0.0341694117647059,0.560451
"19934",392498,0.00392156862745098,0.0117647058823529,0.0509803921568627,0.133333333333333,0.0553035294117647,0.686007
"19937",392522,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0549019607843137,0.0295843137254902,0.846474
"19938",392527,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0905882352941173,0.0437192156862745,0.7772
"19939",392537,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0549019607843137,0.0306525490196078,0.497294
"19941",392554,0.00392156862745098,0.00392156862745098,0.0274509803921569,0.0588235294117647,0.0358541176470588,0.58728
"19943",392580,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.105882352941176,0.0476407843137255,0.573548
"19945",392619,0.00392156862745098,0.00392156862745098,0.0196078431372549,0.0352941176470588,0.0218760784313725,0.436926
"19947",392631,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0509803921568627,0.0288329411764706,0.788653
"19948",392646,0.00392156862745098,0.00392156862745098,0.0196078431372549,0.0431372549019608,0.0264188235294118,0.090415
"19951",392690,0.00392156862745098,0.00686274509803922,0.0313725490196078,0.0549019607843137,0.0286729411764706,0.034518
"19953",392698,0.00392156862745098,0.0117647058823529,0.0431372549019608,0.0745098039215686,0.0428878431372549,0.182623
"19954",392700,0.0117647058823529,0.0235294117647059,0.0705882352941176,0.109803921568627,0.0616956862745098,0.570519
"19955",392706,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0627450980392157,0.0349552941176471,0.239383
"19957",392734,0,0.00392156862745098,0.0235294117647059,0.0470588235294118,0.0315466666666667,0.192929
"19959",392769,0.00784313725490196,0.0117647058823529,0.0431372549019608,0.0666666666666667,0.0369850980392157,0.143895
"19961",392809,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0627450980392157,0.0371388235294118,0.310684
"19965",392834,0.00392156862745098,0.00784313725490196,0.0392156862745098,0.0862745098039216,0.0406258823529412,0.762293
"19967",392875,0.00392156862745098,0.00784313725490196,0.0431372549019608,0.0784313725490196,0.0408878431372549,0.79887
"19969",392881,0.0470588235294118,0.0901960784313725,0.243137254901961,0.368627450980392,0.190903529411765,0.659341
"19972",392906,0.00392156862745098,0.0117647058823529,0.0392156862745098,0.0823529411764706,0.0407294117647059,0.897151
"19976",392938,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0588235294117647,0.0318666666666667,0.710171
"19977",392939,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0509803921568627,0.0307952941176471,0.638062
"19978",392948,0,0.00392156862745098,0.0156862745098039,0.0313725490196078,0.0201537254901961,0.182837
"19979",392999,0,0.00392156862745098,0.0235294117647059,0.0470588235294118,0.0301662745098039,0.28744
"19981",393022,0.00784313725490196,0.0156862745098039,0.0470588235294118,0.0901960784313725,0.0512266666666667,0.547924
"19983",393047,0.00392156862745098,0.00392156862745098,0.0274509803921569,0.0549019607843137,0.0338698039215686,0.426831
"19985",393054,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0509803921568627,0.0308894117647059,0.050601
"19987",393089,0,0.00392156862745098,0.0235294117647059,0.0588235294117647,0.0346556862745098,0.579734
"19989",393125,0,0.00392156862745098,0.0274509803921569,0.0705882352941176,0.0389333333333333,0.40865
"19990",393128,0,0.00392156862745098,0.0196078431372549,0.0352941176470588,0.0221019607843137,0.175514
"19991",393141,0,0.00392156862745098,0.0235294117647059,0.0509803921568627,0.0304266666666667,0.022982
"19992",393160,0.00392156862745098,0.00784313725490196,0.0431372549019608,0.145098039215686,0.0539623529411765,0.603556
"19993",393172,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0470588235294118,0.029196862745098,0.072595
"19994",393177,0.00392156862745098,0.00392156862745098,0.0274509803921569,0.0470588235294118,0.0281709803921569,0.533586
"19995",393186,0.00784313725490196,0.0156862745098039,0.0549019607843137,0.133333333333333,0.0582698039215686,0.738739
"19996",393197,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0470588235294118,0.0332062745098039,0
"19997",393212,0.0117647058823529,0.0156862745098039,0.0470588235294118,0.0784313725490196,0.0434901960784314,0.849465
"20003",393261,0.00392156862745098,0.00392156862745098,0.0274509803921569,0.0901960784313725,0.0424580392156863,0.717947
"20004",393268,0,0.00392156862745098,0.0235294117647059,0.0509803921568627,0.0286070588235294,0.405227
"20006",393291,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0549019607843137,0.0358070588235294,0.157132
"20008",393312,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0509803921568627,0.0265505882352941,0.900242
"20010",393341,0.00392156862745098,0.00392156862745098,0.0196078431372549,0.0392156862745098,0.0232658823529412,0.017023
"20012",393378,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0549019607843137,0.0309192156862745,0.367588
"20013",393393,0.00392156862745098,0.0117647058823529,0.0509803921568627,0.109803921568627,0.0529019607843137,0.91082
"20018",393466,0.00784313725490196,0.0156862745098039,0.0509803921568627,0.0941176470588235,0.0458949019607843,0.789355
"20022",393496,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0509803921568627,0.0289160784313726,0.772285
"20024",393528,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0392156862745098,0.0232721568627451,0.171318
"20025",393539,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0352941176470588,0.0223560784313726,0.07213
"20026",393556,0,0.00392156862745098,0.0196078431372549,0.0431372549019608,0.0258823529411765,0.048417
"20027",393568,0.00392156862745098,0.00784313725490196,0.0196078431372549,0.0352941176470588,0.0226054901960784,0.369929
"20029",393587,0,0.00392156862745098,0.0235294117647059,0.0470588235294118,0.0279247058823529,0.092367
"20030",393588,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0745098039215686,0.0390698039215686,0.640262
"20031",393593,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0549019607843137,0.0362164705882353,0.039836
"20032",393603,0,0.00392156862745098,0.0196078431372549,0.0392156862745098,0.0292627450980392,0.018787
"20039",393699,0,0.00392156862745098,0.0196078431372549,0.0352941176470588,0.0217490196078431,0.864
"20040",393704,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0470588235294118,0.0260078431372549,0.765766
"20041",393720,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0431372549019608,0.0251498039215686,0.48609
"20042",393785,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0470588235294118,0.0285725490196078,0.250598
"20043",393794,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0509803921568627,0.0324250980392157,0.055948
"20044",393827,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0705882352941176,0.0370117647058824,0.648093
"20048",393876,0.00784313725490196,0.0117647058823529,0.0509803921568627,0.12156862745098,0.0546682352941176,0.709646
"20049",393878,0.00392156862745098,0.00392156862745098,0.0274509803921569,0.0670588235294114,0.0399105882352941,0.155739
"20050",393897,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0823529411764706,0.0411294117647059,0.56413
"20053",393915,0.00392156862745098,0.00784313725490196,0.0235294117647059,0.0352941176470588,0.0265113725490196,0.244071
"20055",393967,0,0.00392156862745098,0.0235294117647059,0.0392156862745098,0.0260564705882353,0.022
"20057",394001,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0592156862745094,0.0390886274509804,0.161657
"20058",394005,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0470588235294118,0.0274274509803922,0.37343
"20061",394034,0.00392156862745098,0.00784313725490196,0.0235294117647059,0.0431372549019608,0.028563137254902,0.042
"20062",394035,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0666666666666667,0.0378274509803922,0.229126
"20064",394045,0,0.00392156862745098,0.0235294117647059,0.0392156862745098,0.022238431372549,0.40497
"20065",394062,0,0.00392156862745098,0.0196078431372549,0.0470588235294118,0.0310164705882353,0.486925
"20066",394098,0.00392156862745098,0.00784313725490196,0.0235294117647059,0.0392156862745098,0.0247152941176471,0.106255
"20067",394099,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0588235294117647,0.0344752941176471,0.762841
"20071",394156,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0549019607843137,0.0336988235294118,0.507999
"20072",394161,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0588235294117647,0.0334086274509804,0.090044
"20074",394176,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0980392156862745,0.04368,0.794098
"20076",394221,0.00392156862745098,0.0117647058823529,0.0823529411764706,0.282352941176471,0.0835796078431373,0.88828
"20077",394242,0.00392156862745098,0.00784313725490196,0.0235294117647059,0.0470588235294118,0.0292611764705882,0.504233
"20078",394243,0.00392156862745098,0.00784313725490196,0.0235294117647059,0.0392156862745098,0.0221725490196078,0.225436
"20080",394253,0,0.00392156862745098,0.0196078431372549,0.0352941176470588,0.0197443137254902,0.783095
"20081",394265,0.00392156862745098,0.00784313725490196,0.0235294117647059,0.0431372549019608,0.0238745098039216,0.323065
"20083",394319,0.00392156862745098,0.00784313725490196,0.0235294117647059,0.0435294117647055,0.0286650980392157,0.054044
"20085",394390,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0509803921568627,0.0309003921568627,0.520237
"20088",394434,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0509803921568627,0.0318886274509804,0.019355
"20089",394436,0,0.00392156862745098,0.0196078431372549,0.0392156862745098,0.0233098039215686,0.149415
"20095",394536,0,0.00392156862745098,0.0235294117647059,0.0431372549019608,0.0290572549019608,0.424253
"20096",394558,0.00784313725490196,0.0156862745098039,0.0431372549019608,0.0666666666666667,0.038323137254902,0.660319
"20097",394566,0.00392156862745098,0.00392156862745098,0.0274509803921569,0.0509803921568627,0.0305333333333333,0.271749
"20099",394579,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0627450980392157,0.0355450980392157,0.035455
"20100",394582,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0627450980392157,0.0351058823529412,0.476806
"20101",394588,0.00392156862745098,0.00392156862745098,0.0245098039215686,0.0627450980392157,0.0318807843137255,0.429401
"20103",394614,0.00392156862745098,0.00784313725490196,0.0392156862745098,0.0627450980392157,0.0367121568627451,0.542298
"20104",394615,0,0.00392156862745098,0.0235294117647059,0.0431372549019608,0.0263011764705882,0.253764
"20105",394621,0.00392156862745098,0.0117647058823529,0.0392156862745098,0.0862745098039216,0.0464737254901961,0
"20106",394641,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0588235294117647,0.0336345098039216,0.317315
"20107",394652,0.00392156862745098,0.00392156862745098,0.0196078431372549,0.0392156862745098,0.0238996078431373,0.750236
"20115",394712,0.00784313725490196,0.0156862745098039,0.0470588235294118,0.0901960784313725,0.045123137254902,0.437854
"20116",394724,0.00784313725490196,0.0156862745098039,0.0470588235294118,0.0862745098039216,0.0459435294117647,0.892628
"20117",394740,0,0.00392156862745098,0.0196078431372549,0.0352941176470588,0.0246807843137255,0.459016
"20119",394764,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0588235294117647,0.0338745098039216,0.632726
"20120",394799,0,0.00392156862745098,0.0235294117647059,0.0509803921568627,0.0263858823529412,0.106009
"20121",394807,0.00392156862745098,0.0117647058823529,0.0392156862745098,0.0745098039215686,0.0377803921568627,0.070347
"20125",394852,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0827450980392153,0.0430290196078431,0.347322
"20126",394858,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0631372549019604,0.0330321568627451,0.721348
"20127",394863,0.00784313725490196,0.0156862745098039,0.0392156862745098,0.0745098039215686,0.0446854901960784,0
"20128",394865,0.00392156862745098,0.00784313725490196,0.0235294117647059,0.0435294117647055,0.0319152941176471,0.428618
"20129",394876,0,0.00392156862745098,0.0196078431372549,0.0352941176470588,0.0226054901960784,0.140372
"20130",394878,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0470588235294118,0.0279639215686274,0.097167
"20131",394882,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0627450980392157,0.0386807843137255,0.31632
"20138",395006,0.0156862745098039,0.0313725490196078,0.133333333333333,0.215686274509804,0.0945113725490196,0.098558
"20139",395012,0.00392156862745098,0.00784313725490196,0.0392156862745098,0.0823529411764706,0.0405772549019608,0.413403
"20140",395013,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0705882352941176,0.0429333333333333,0.615229
"20143",395036,0,0.00392156862745098,0.0235294117647059,0.0470588235294118,0.0245145098039216,0.869
"20145",395047,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0823529411764706,0.0375764705882353,0.728689
"20148",395105,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0470588235294118,0.0299043137254902,0.220171
"20149",395114,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0627450980392157,0.032,0.354472
"20150",395138,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0509803921568627,0.0276156862745098,0.876342
"20151",395157,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0745098039215686,0.0366321568627451,0.935
"20152",395159,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0666666666666667,0.0342964705882353,0.795796
"20153",395168,0.00392156862745098,0.0117647058823529,0.0431372549019608,0.0823529411764706,0.041676862745098,0.829954
"20163",395264,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0431372549019608,0.0297976470588235,0.276516
"20164",395271,0.00784313725490196,0.0117647058823529,0.0431372549019608,0.0666666666666667,0.0433772549019608,0.25
"20165",395280,0.00392156862745098,0.00392156862745098,0.0274509803921569,0.0552941176470585,0.0340250980392157,0.105244
"20166",395281,0.00784313725490196,0.0196078431372549,0.0745098039215686,0.176470588235294,0.0740580392156863,0.816661
"20167",395290,0,0.00392156862745098,0.0196078431372549,0.0392156862745098,0.0266337254901961,0.294189
"20171",395373,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0470588235294118,0.0278996078431373,0.264558
"20172",395411,0.0235294117647059,0.0352941176470588,0.0823529411764706,0.137254901960784,0.0783749019607843,0
"20173",395417,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0392156862745098,0.0213176470588235,0.139833
"20175",395456,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0627450980392157,0.0338447058823529,0.562061
"20177",395482,0,0.00392156862745098,0.0156862745098039,0.0274509803921569,0.0203654901960784,0.468767
"20179",395552,0.00784313725490196,0.0117647058823529,0.0431372549019608,0.0941176470588235,0.0490964705882353,0.657875
"20184",395593,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0509803921568627,0.0260611764705882,0.395879
"20186",395673,0.00784313725490196,0.0156862745098039,0.0549019607843137,0.133333333333333,0.058078431372549,0.737778
"20187",395675,0.00392156862745098,0.00784313725490196,0.0235294117647059,0.0392156862745098,0.0253835294117647,0.076606
"20188",395687,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.129411764705882,0.0535356862745098,0.51577
"20191",395738,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0549019607843137,0.0309239215686275,0.371907
"20193",395744,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0470588235294118,0.0283607843137255,0.217502
"20194",395754,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0549019607843137,0.0319796078431373,0.581821
"20195",395797,0.00392156862745098,0.0117647058823529,0.0401960784313725,0.0705882352941176,0.0410760784313726,0.150124
"20196",395803,0,0.00392156862745098,0.0196078431372549,0.0352941176470588,0.0244596078431373,0.281794
"20197",395847,0.00392156862745098,0.00784313725490196,0.0235294117647059,0.0509803921568627,0.0330572549019608,0
"20200",395879,0.00392156862745098,0.00784313725490196,0.0470588235294118,0.105882352941176,0.0453803921568627,0.722422
"20201",395885,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0509803921568627,0.0315545098039216,0.201027
"20202",395888,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0588235294117647,0.0327717647058824,0.094823
"20209",395982,0.00784313725490196,0.0196078431372549,0.125490196078431,0.290196078431373,0.102266666666667,0
"20212",396002,0,0.00392156862745098,0.0235294117647059,0.0435294117647055,0.0305349019607843,0.198548
"20213",396014,0.00392156862745098,0.00392156862745098,0.0274509803921569,0.0901960784313725,0.0445521568627451,0.688885
"20214",396078,0.00392156862745098,0.0117647058823529,0.0519607843137255,0.101960784313725,0.0478211764705882,0.583137
"20217",396109,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0588235294117647,0.0373803921568627,0.219264
"20218",396131,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0549019607843137,0.0333239215686275,0.408059
"20219",396157,0.00392156862745098,0.00392156862745098,0.0196078431372549,0.0392156862745098,0.0236878431372549,0.824335
"20220",396182,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0470588235294118,0.0294039215686275,0.133731
"20221",396199,0.00392156862745098,0.00392156862745098,0.0274509803921569,0.0705882352941176,0.0401458823529412,0.029972
"20222",396206,0.00392156862745098,0.0117647058823529,0.0470588235294118,0.105882352941176,0.049521568627451,0.509004
"20226",396300,0,0.00392156862745098,0.0235294117647059,0.0509803921568627,0.0276250980392157,0.163109
"20228",396314,0.0117647058823529,0.0196078431372549,0.101960784313725,0.235294117647059,0.0894949019607843,0.274717
"20229",396315,0.00784313725490196,0.0196078431372549,0.0901960784313725,0.270588235294118,0.0894352941176471,0.510325
"20232",396337,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0549019607843137,0.0362494117647059,0.272416
"20234",396343,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0549019607843137,0.0317223529411765,0.759322
"20236",396398,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0549019607843137,0.0282949019607843,0.455068
"20242",396437,0,0.00392156862745098,0.0313725490196078,0.0901960784313725,0.0406462745098039,0.726226
"20243",396470,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0470588235294118,0.0299372549019608,0.042944
"20244",396485,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0862745098039216,0.0395325490196078,0.458
"20246",396506,0.00392156862745098,0.0117647058823529,0.0313725490196078,0.0745098039215686,0.0366462745098039,0.180914
"20247",396507,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0627450980392157,0.0359686274509804,0.42458
"20248",396525,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0627450980392157,0.0371043137254902,0.035034
"20250",396562,0,0.00392156862745098,0.0196078431372549,0.0549019607843137,0.0327749019607843,0.238098
"20253",396623,0.00392156862745098,0.0117647058823529,0.0392156862745098,0.0666666666666667,0.037116862745098,0.492391
"20255",396641,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0549019607843137,0.0340062745098039,0.455079
"20256",396650,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0588235294117647,0.0345458823529412,0.311847
"20259",396670,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0666666666666667,0.0364878431372549,0.712164
"20263",396719,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0470588235294118,0.0260345098039216,0.605099
"20264",396723,0.00784313725490196,0.0117647058823529,0.0470588235294118,0.0823529411764706,0.0502619607843137,0.846374
"20266",396742,0,0.00392156862745098,0.0235294117647059,0.0705882352941176,0.033281568627451,0.123345
"20268",396751,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0588235294117647,0.0319121568627451,0.796545
"20269",396760,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0352941176470588,0.0210572549019608,0.24314
"20270",396771,0.00392156862745098,0.00784313725490196,0.0392156862745098,0.0749019607843134,0.03992,0.994517
"20275",396859,0,0.00392156862745098,0.0196078431372549,0.0313725490196078,0.0212188235294118,0.132559
"20277",396883,0,0.00392156862745098,0.0235294117647059,0.0470588235294118,0.0303419607843137,0.156
"20279",396906,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0509803921568627,0.0303482352941176,0.142821
"20280",396930,0.00392156862745098,0.00392156862745098,0.0352941176470588,0.0980392156862745,0.0435733333333333,0.79125
"20281",396933,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0901960784313725,0.0462996078431373,0.739187
"20289",397033,0.0509803921568627,0.0745098039215686,0.133333333333333,0.16078431372549,0.112108235294118,0.785073
"20295",397145,0.0235294117647059,0.0392156862745098,0.0980392156862745,0.168627450980392,0.0875137254901961,0.907586
"20297",397176,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0509803921568627,0.0301458823529412,0.446562
"20298",397206,0.00392156862745098,0.0117647058823529,0.0431372549019608,0.0941176470588235,0.0471435294117647,0.72584
"20299",397209,0.00392156862745098,0.00784313725490196,0.0470588235294118,0.137647058823529,0.0548611764705882,0.896
"20301",397250,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0588235294117647,0.0357145098039216,0.021304
"20307",397361,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0588235294117647,0.0334290196078431,0.582814
"20310",397407,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0666666666666667,0.0346023529411765,0.136561
"20311",397436,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0396078431372545,0.0278901960784314,0.290674
"20312",397438,0,0.00392156862745098,0.0196078431372549,0.0549019607843137,0.0296752941176471,0.669206
"20317",397484,0,0.00392156862745098,0.0274509803921569,0.0666666666666667,0.0322337254901961,0.676431
"20320",397518,0.00784313725490196,0.0156862745098039,0.0470588235294118,0.0862745098039216,0.0459152941176471,0.859113
"20322",397563,0.00392156862745098,0.00392156862745098,0.0313725490196078,0.0588235294117647,0.0325945098039216,0.249269
"20323",397587,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0745098039215686,0.0402337254901961,0.756132
"20325",397610,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0509803921568627,0.0296345098039216,0.472997
"20326",397646,0.00392156862745098,0.00784313725490196,0.0392156862745098,0.133333333333333,0.05304,0.472568
"20327",397647,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0509803921568627,0.0316156862745098,0.122777
